"url","NAME","Time","Location","Location_link","Cate"
"http://www.accupass.com/event/register/1611211305581197163518","前進曼谷實現夢想~~ 旅遊達人 溫士凱帶您探索曼谷，北、中、南3場","2016-11-26(Sat) 13:30 ~ 2016-12-10(Sat) 16:00 (GMT+8)","台北市信義區信義路五段1號 (台北國際會議中心)","http://maps.google.com/maps?q=25.0335641,121.5607235&sll=25.0335641,121.5607235","Business"
"http://www.accupass.com/event/register/1610240420178619680200","一場遊戲，影響未來50年的財務規劃 (11/27號場)","2016-11-27(Sun) 18:30 ~ 2016-11-27(Sun) 21:00 (GMT+8)","台北市中正區羅斯福路一段; 報名表","http://maps.google.com/maps?q=25.0320475,121.51895790000005&sll=25.0320475,121.51895790000005; https://goo.gl/forms/kVlpgrUfpK4KbDQW2","Education"
"http://www.accupass.com/event/register/1611170336271761240407","塔羅牌 速成講座","2016-11-23(Wed) 19:00 ~ 2016-11-23(Wed) 21:00 (GMT+8)","台北市長安東路一段61-1號","http://maps.google.com/maps?q=25.0487212,121.5270769&sll=25.0487212,121.5270769","Education"
"http://www.accupass.com/event/register/1611020440442078105971","2016/11/23 中國式創業得來速-新北場","2016-11-23(Wed) 13:30 ~ 2016-11-23(Wed) 17:00 (GMT+8)","新北市板橋區區運路 101 號 3 樓","http://maps.google.com/maps?q=25.0091768,121.53732779999996&sll=25.0091768,121.53732779999996","Business"
"http://www.accupass.com/go/0ot_20","從0到1 做電商不打造爆款，不如不要做電商!!!","2016-11-22(Tue) 13:30 ~ 2016-11-22(Tue) 16:30 (GMT+8)","台北市南京東路二段36號7樓; 愛創業粉絲團","http://maps.google.com/maps?q=25.051885,121.5294847&sll=25.051885,121.5294847; https://www.facebook.com/iStartupTaiwan/","Business"
"http://www.accupass.com/go/fabglasses20161126","11月份 Fab Class - 雷雕玻璃杯趣味課程","2016-11-26(Sat) 11:00 ~ 2016-11-26(Sat) 13:00 (GMT+8)","台北市中正區八德路一段1號 (中三館FabCafe) (華山1914文化創意產業園區 中三館一樓 FabCafe); FabCafe 粉絲團","http://maps.google.com/maps?q=25.0441499,121.52944079999996&sll=25.0441499,121.52944079999996; https://www.facebook.com/FabcafeTaipei/?ref=bookmarks","Education"
"http://www.accupass.com/event/register/1611111019211617938374","【流浪ing】登上世界七頂峰~非洲吉力馬札羅山","2016-11-27(Sun) 14:00 ~ 2016-11-27(Sun) 16:00 (GMT+8)","台北市大安區溫州街74巷3弄2號1樓; 流浪ing旅遊書店","http://maps.google.com/maps?q=25.0195192,121.5323525&sll=25.0195192,121.5323525; https://www.facebook.com/Nomading2013","Travel"
"http://www.accupass.com/event/register/1610220331499632016790","尋找 真命天子／女","2016-11-25(Fri) 19:30 ~ 2016-11-25(Fri) 22:00 (GMT+8)","台北市松山區復興北路325號4樓","http://maps.google.com/maps?q=25.0595328,121.54442470000004&sll=25.0595328,121.54442470000004","Education"
"http://www.accupass.com/event/register/1611161211046968589480","{ FLYING ITMEN } ERP系統資料表設計實例分享","","","",""
"http://www.accupass.com/event/register/1611161211046968589480","學生專案：","2016-11-26(Sat) 13:00 ~ 2016-11-26(Sat) 17:30 (GMT+8)","台北市長安西路78巷4弄2之1號2樓","http://maps.google.com/maps?q=25.0498541,121.5189232&sll=25.0498541,121.5189232","Technology"
"http://www.accupass.com/go/shopline_community_3","Shopline 品牌電商小聚：集資還是行銷？群眾募資起家的電商經營","2016-11-22(Tue) 14:00 ~ 2016-11-22(Tue) 16:00 (GMT+8)","捷運南京復興站","http://maps.google.com/maps?q=25.052241,121.54404049999994&sll=25.052241,121.54404049999994","Education"
"http://www.accupass.com/event/register/1610310309101589468260","鉅亨網陸股講座 : 掌握深港通後的陸股新契機","2016-11-22(Tue) 19:00 ~ 2016-11-22(Tue) 21:00 (GMT+8)","台北市信義區松仁路89號2樓 (鉅亨網)","http://maps.google.com/maps?q=25.0369812,121.5686558&sll=25.0369812,121.5686558","Business"
"http://www.accupass.com/go/kb","「美麗女神臉部保養」，美麗限量60位","","","",""
"http://www.accupass.com/go/kb","1. 粉絲團按讚成為粉絲，並在官網活動專頁中點選”參加活動”。; 2. 在FB留言寫下 ” 2017我的美麗新願望是XXXXX，你們的是什麼呢? ”; 3. 標註3位朋友完成活動接力。","2016-11-22(Tue) 00:00 ~ 2016-12-31(Sat) 00:00 (GMT+8)","台北","http://maps.google.com/maps?q=25.0329636,121.56542680000008&sll=25.0329636,121.56542680000008","Fashion"
"http://www.accupass.com/event/register/1610110910414105142330","【餐巾紙的背後】圖像溝通比文字更有效 | Taiwan Toastmasters 台灣雙聲代英文例會","2016-11-22(Tue) 19:30 ~ 2016-11-22(Tue) 21:00 (GMT+8)","台北市羅斯福路四段160號; 粉絲頁","http://maps.google.com/maps?q=25.0124351,121.53614600000004&sll=25.0124351,121.53614600000004; https://www.facebook.com/TaiwanToastmastersClub/","Education"
"http://www.accupass.com/event/register/1611131508022005581800","曖昧力學－販賣你的幻想 壞鄰居W x 芯菲","2016-11-27(Sun) 13:30 ~ 2016-11-27(Sun) 16:30 (GMT+8)","復興北路一號5樓之8; 壞鄰居W 教學文章","http://maps.google.com/maps?q=25.0479557,121.54435979999994&sll=25.0479557,121.54435979999994; http://www.attractiondoc.com/","Education"
"http://www.accupass.com/go/foodiestudieskorean","【韓食與燒酒】韓國「我們」文化，我們按酒","2016-11-25(Fri) 19:30 ~ 2016-11-25(Fri) 21:30 (GMT+8)","台北市大安區新生南路二段2號6樓; 課程官方活動頁","http://maps.google.com/maps?q=25.03331,121.53239299999996&sll=25.03331,121.53239299999996; https://www.facebook.com/events/201282196979432/","Food"
"http://www.accupass.com/event/register/1611070904349139682040","【老街巷弄裡的新生命與大夢想】","","","",""
"http://www.accupass.com/event/register/1611070904349139682040","新活力的老街, 展現傳統能量, 歷史空間保存的記憶延續","2016-11-27(Sun) 14:00 ~ 2016-11-27(Sun) 16:00 (GMT+8)","Taipei 大安區和平東路一段75巷2號之1一樓; 報名網址","http://maps.google.com/maps?q=25.0272431,121.52497970000002&sll=25.0272431,121.52497970000002; https://goo.gl/wAh848","Other"
"http://www.accupass.com/go/ntcbigdata_22","大數據就業養成免費講座(11/22)","2016-11-22(Tue) 14:00 ~ 2016-11-22(Tue) 15:30 (GMT+8)","台北市內湖區基湖路32號; 大數據人才養成免費講座","http://maps.google.com/maps?q=25.080803,121.56473699999992&sll=25.080803,121.56473699999992; http://my.sce.pccu.edu.tw/MS/Detail.aspx?ProdId=8OM4_A5111&Source=Search&SourceKey=250799&CataId=0407","Education"
"http://www.accupass.com/event/register/1611060804006766315700","《零成本槓桿人脈學》","2016-11-26(Sat) 19:00 ~ 2016-11-26(Sat) 21:00 (GMT+8)","台北市松江路362巷42-2號 電話2562-9191","http://maps.google.com/maps?q=25.0618359,121.53153769999994&sll=25.0618359,121.53153769999994","Education"
"http://www.accupass.com/go/smecbook","👉2016-11-21(一)行雲悅讀說書會 : 深度思考的力量 ✖ 大腦快樂工程~改變從閱讀開始~","","","",""
"http://www.accupass.com/go/smecbook","行雲會官網; 行雲會FB粉絲頁","2016-11-21(Mon) 19:00 ~ 2016-11-21(Mon) 21:30 (GMT+8)","台北市延平北路一段106號10樓","http://maps.google.com/maps?q=25.0528279,121.51175339999998&sll=25.0528279,121.51175339999998","Education"
"http://www.accupass.com/event/register/1610300649471961465875","養生手工皂進階課程(2)","2016-11-22(Tue) 14:00 ~ 2016-11-22(Tue) 16:30 (GMT+8)","台北市中正區仁愛路二段74-2號2樓","http://maps.google.com/maps?q=25.0380321,121.5300998&sll=25.0380321,121.5300998","Health"
"http://www.accupass.com/go/hug","愛 從擁抱自己開始流動","2016-11-27(Sun) 09:00 ~ 2017-01-08(Sun) 17:00 (GMT+8)","台北市信義路四段214號5樓; ONEdmt臉書粉絲專頁","http://maps.google.com/maps?q=25.0330466,121.55194570000003&sll=25.0330466,121.55194570000003; https://www.facebook.com/Onedmt/","Health"
"http://www.accupass.com/event/register/1608031304251739938330","大同大學-ＧIFT","2016-11-25(Fri) 17:00 ~ 2016-11-28(Mon) 17:00 (GMT+8)","104台北市中山區中山北路三段40號","http://maps.google.com/maps?q=25.0671544,121.52180399999996&sll=25.0671544,121.52180399999996","Education"
"http://www.accupass.com/event/register/1611070347251355625534","2016台灣國際咖啡展 – 國際研討會『台灣咖啡評鑑面面觀 』","2016-11-21(Mon) 13:00 ~ 2016-11-21(Mon) 15:00 (GMT+8)","115台北市南港區經貿二路1號 (南港展覽館 402bc會議室); C³offee咖啡誌臉書","http://maps.google.com/maps?q=25.0560908,121.61759000000006&sll=25.0560908,121.61759000000006; https://www.facebook.com/C%C2%B3offee-%E5%92%96%E5%95%A1%E8%AA%8C-463859417036890/?fref=ts","Education"
"http://www.accupass.com/event/register/1610200341082015227199","固德威美食生活家︱感恩節手作課程.花卉酒座(誠品)","2016-11-21(Mon) 18:45 ~ 2016-11-21(Mon) 20:00 (GMT+8)","台北市信義區松高路11號B2","http://maps.google.com/maps?q=25.0397197,121.56587390000004&sll=25.0397197,121.56587390000004","Arts"
"http://www.accupass.com/event/register/1610260806305835662700","免費講座-打動人心！用產品設計改變全世界","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 17:00 (GMT+8)","台北市中正區南陽街13號3樓","http://maps.google.com/maps?q=25.0449757,121.51617369999995&sll=25.0449757,121.51617369999995","Education"
"http://www.accupass.com/go/tasteoliveoil1115","人良油坊－品油學堂","2016-11-26(Sat) 14:30 ~ 2016-11-26(Sat) 16:30 (GMT+8)","台北市松山區新東街12巷2號; 人良油坊","http://maps.google.com/maps?q=25.057641,121.56633399999998&sll=25.057641,121.56633399999998; http://www.oilicious.com.tw/","Health"
"http://www.accupass.com/event/register/1611070448263680632650","網路創業-電子商務說明會","2016-11-23(Wed) 18:30 ~ 2016-11-23(Wed) 21:00 (GMT+8)","捷運南京三民站","http://maps.google.com/maps?q=25.051191,121.56653499999992&sll=25.051191,121.56653499999992","Business"
"http://www.accupass.com/event/register/1611180221327077034470","時下景氣欠佳，創業是您的夢想?","2016-11-25(Fri) 19:00 ~ 2016-11-25(Fri) 21:00 (GMT+8)","台北市松江路362巷42-2號","http://maps.google.com/maps?q=25.0618359,121.53153769999994&sll=25.0618359,121.53153769999994","Education"
"http://www.accupass.com/event/register/1611131457109932409820","(免費講座)選擇權致勝關鍵-詹聰輝","2016-11-26(Sat) 10:00 ~ 2016-11-26(Sat) 12:00 (GMT+8)","台北市重慶南路一段2號12樓M4教室(台開金融大樓); 請直接填寫報名表單完成報名","http://maps.google.com/maps?q=25.046905,121.51290689999996&sll=25.046905,121.51290689999996; https://goo.gl/forms/wPuuv54PXnoUUrZD2","Education"
"http://www.accupass.com/go/20161121","【菜市長限定】生產者交流會：其實豆製所","2016-11-21(Mon) 13:00 ~ 2016-11-21(Mon) 15:30 (GMT+8)","北市大安區雲和街122號","http://maps.google.com/maps?q=25.023089,121.53308900000002&sll=25.023089,121.53308900000002","Education"
"http://www.accupass.com/event/register/1610240654265562494550","IN台北城。從北門入城趣","2016-11-27(Sun) 09:30 ~ 2016-11-27(Sun) 11:30 (GMT+8)","北門捷運站; 官方網站","http://maps.google.com/maps?q=25.0490258,121.50999120000006&sll=25.0490258,121.50999120000006; http://www.taiwanwalks.com/","Travel"
"http://www.accupass.com/go/xingho7","半天搞懂公司稅務","2016-11-23(Wed) 14:00 ~ 2016-11-23(Wed) 17:00 (GMT+8)","台北市青島西路7號(YWCA女青年會); 吳宇倫會計師粉絲頁(課稅蟲-阿倫稅務慢慢說)","http://maps.google.com/maps?q=25.0449309,121.518194&sll=25.0449309,121.518194; https://www.facebook.com/TAXWORM","Education"
"http://www.accupass.com/event/register/1611110828191236992786","【聽你。聽我 說旅行】六萬買到環球票","2016-11-23(Wed) 19:30 ~ 2016-11-23(Wed) 21:30 (GMT+8)","台北市大安區溫州街74巷3弄2號1樓; UrTravelMaker","http://maps.google.com/maps?q=25.0195192,121.5323525&sll=25.0195192,121.5323525; https://www.facebook.com/groups/UrTravelMaker/","Travel"
"http://www.accupass.com/event/register/1611170254121345133163","【中醫講座】中醫養生觀點看身體警訊","2016-11-27(Sun) 10:00 ~ 2016-11-27(Sun) 12:30 (GMT+8)","台北市中山區長安東路二段131號","http://maps.google.com/maps?q=25.0485507,121.53600919999997&sll=25.0485507,121.53600919999997","Health"
"http://www.accupass.com/event/register/1609200851477621011700","☆ HeartCore x Do good ☆ 彩繪餅乾-藍色小紳士收涎組合","2016-11-27(Sun) 13:30 ~ 2016-11-27(Sun) 17:30 (GMT+8)","台北市信義區忠孝東路四段553巷22弄6-1號","http://maps.google.com/maps?q=25.043165,121.56333399999994&sll=25.043165,121.56333399999994","Food"
"http://www.accupass.com/go/missmaker","手作氣氛燈+室內野餐派對","2016-11-27(Sun) 17:00 ~ 2016-11-27(Sun) 20:00 (GMT+8)","台北市大同區昌吉街110巷13號1樓; https://www.facebook.com/mmsartstudio2016/?fref=ts","http://maps.google.com/maps?q=25.0653834,121.51479419999998&sll=25.0653834,121.51479419999998; https://www.facebook.com/makereveryday/","Arts"
"http://www.accupass.com/event/register/1611061139591013776740","從台灣到好萊塢 展望動感的旅程","2016-11-23(Wed) 14:00 ~ 2016-11-23(Wed) 17:00 (GMT+8)","集思台大會議中心蘇格拉底廳（地址台北市羅斯福路4段85號B1）","http://maps.google.com/maps?q=25.0130396,121.53678779999996&sll=25.0130396,121.53678779999996","Technology"
"http://www.accupass.com/go/acstory007","一杯飲料，交換一個故事","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 16:30 (GMT+8)","台北市中正區八德路一段1號","http://maps.google.com/maps?q=25.0441499,121.52944079999996&sll=25.0441499,121.52944079999996","Food"
"http://www.accupass.com/event/register/1610170728328005750600","11/23讀書會分享：《覺醒的年代:解讀弔詭新未來》","2016-11-23(Wed) 19:30 ~ 2016-11-23(Wed) 21:30 (GMT+8)","台北市松山區南京東路五段168號10樓","http://maps.google.com/maps?q=25.0512103,121.56341880000002&sll=25.0512103,121.56341880000002","Education"
"http://www.accupass.com/event/register/1605100322491680601460","2016 山之卷: 衝突管理與企業內部協商班(週日班)","2016-11-27(Sun) 09:00 ~ 2016-11-27(Sun) 17:00 (GMT+8)","台北市復興北路 99號15樓","http://maps.google.com/maps?q=25.052848,121.54435149999996&sll=25.052848,121.54435149999996","Education"
"http://www.accupass.com/event/register/1611220230362967974930","10 Square 愛在耶誕 鞋盒禮物 募集企劃","2016-11-22(Tue) 06:00 ~ 2016-12-15(Thu) 21:00 (GMT+8)","台北市大安區安和路二段35巷5號1樓","http://maps.google.com/maps?q=25.0318438,121.55298319999996&sll=25.0318438,121.55298319999996","Charity"
"http://www.accupass.com/event/register/1610140615064788343980","天地人學堂：法式洛林鹹塔 實作坊#5","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 17:00 (GMT+8)","台北市中正區齊東街57號（天地人文創）; 天地人文創","http://maps.google.com/maps?q=25.0415885,121.52769809999997&sll=25.0415885,121.52769809999997; http://tiandiren.tw/","Food"
"http://www.accupass.com/event/register/1611160201248462963450","easyoga運動小旅行 | 與跑步有約 Let’s RUN TOGETHER!","2016-11-24(Thu) 19:00 ~ 2016-11-24(Thu) 20:00 (GMT+8)","台北市信義區逸仙路48號","http://maps.google.com/maps?q=25.040525,121.56175400000006&sll=25.040525,121.56175400000006","Sports"
"http://www.accupass.com/go/fleischevent20161127","經典台語歌謠傳唱大稻埕：莊永明x高閑至","2016-11-27(Sun) 14:00 ~ 2016-11-27(Sun) 17:30 (GMT+8)","台北市大同區迪化街一段94號; 福來許Fleisch粉絲專頁活動","http://maps.google.com/maps?q=25.0561233,121.50982620000002&sll=25.0561233,121.50982620000002; https://www.facebook.com/events/653283478183843/","Arts"
"http://www.accupass.com/go/twinenet","公平貿易麻線網袋編織","2016-11-26(Sat) 10:30 ~ 2016-11-26(Sat) 15:30 (GMT+8)","台北市大同區迪化街1段213號2樓","http://maps.google.com/maps?q=25.0596572,121.50950119999992&sll=25.0596572,121.50950119999992","Education"
"http://www.accupass.com/event/register/1611180903131498963076","【雪兒旅行】自己，才是旅程的終點～歐洲隨遇而安十國的漫遊生活","2016-11-26(Sat) 18:30 ~ 2016-11-26(Sat) 21:30 (GMT+8)","台北市大安區溫州街74巷3弄2號1樓; 流浪ing旅遊書店","http://maps.google.com/maps?q=25.0195192,121.5323525&sll=25.0195192,121.5323525; https://www.facebook.com/Nomading2013","Travel"
"http://www.accupass.com/event/register/1610240840534278446820","青創學院│企業主必修的稅務知識","2016-11-24(Thu) 09:30 ~ 2016-11-24(Thu) 16:30 (GMT+8)","台北市和平西路一段150號12樓","http://maps.google.com/maps?q=25.0273353,121.51535749999994&sll=25.0273353,121.51535749999994","Education"
"http://www.accupass.com/go/17go1126","台北優質男女「FUN愉快週末夜約會」-11.26單身交友聯誼活動-女生免活動費！","2016-11-26(Sat) 19:00 ~ 2016-11-26(Sat) 21:00 (GMT+8)","台北市大安區忠孝東路三段; 17go聯誼會-週末夜約會聯誼活動原始網址","http://maps.google.com/maps?q=25.0417726,121.53821629999992&sll=25.0417726,121.53821629999992; http://v17go.pixnet.net/blog/post/454402175","Other"
"http://www.accupass.com/event/register/1610260335208012578520","【女力學院】小資女的宅富計畫 [免費課程說明會]","2016-11-26(Sat) 11:00 ~ 2016-11-26(Sat) 12:00 (GMT+8)","台北市大安區信義路四段1號3樓","http://maps.google.com/maps?q=25.0335555,121.5442987&sll=25.0335555,121.5442987","Business"
"http://www.accupass.com/event/register/1611090846165002141550","100個創造被動收入的方法-11/23","2016-11-23(Wed) 19:30 ~ 2016-11-23(Wed) 21:30 (GMT+8)","台北市敦化北路303號3樓之二","http://maps.google.com/maps?q=25.058510955976956,121.5499415846557&sll=25.058510955976956,121.5499415846557","Education"
"http://www.accupass.com/go/maketofu1124","手作豆腐好天然（含料理示範）","2016-11-24(Thu) 15:00 ~ 2016-11-24(Thu) 17:00 (GMT+8)","台北市松山區新東街12巷2號; 人良油坊","http://maps.google.com/maps?q=25.057641,121.56633399999998&sll=25.057641,121.56633399999998; http://www.oilicious.com.tw/","Food"
"http://www.accupass.com/event/register/1611070232011613996069","【國際扶輪3520、3480、3510地區扶青團】從野台走向國際：明華園歌仔戲的創新與傳承","2016-11-27(Sun) 13:30 ~ 2016-11-27(Sun) 17:00 (GMT+8)","臺北市大同區昌吉街57號6樓","http://maps.google.com/maps?q=25.066061,121.51510630000008&sll=25.066061,121.51510630000008","Arts"
"http://www.accupass.com/event/register/1610310617492000694296","輕鬆學會建立流水帳，簡單完成企業財務","2016-11-25(Fri) 09:30 ~ 2016-11-25(Fri) 12:30 (GMT+8)","青創總會(台北市和平西路一段150號12樓)","http://maps.google.com/maps?q=25.0273353,121.51535749999994&sll=25.0273353,121.51535749999994","Education"
"http://www.accupass.com/event/register/1607101820297659567010","一個發行170個國家，改變無數人的遊戲 【現金流遊戲】","2016-11-24(Thu) 19:00 ~ 2016-11-24(Thu) 22:00 (GMT+8)","中正紀念堂二號出口","http://maps.google.com/maps?q=25.032406,121.51824399999998&sll=25.032406,121.51824399999998","Education"
"http://www.accupass.com/event/register/1611090544097070211870","【 靜坐體驗營 第三波】面對壓力的勇氣","2016-11-25(Fri) 14:00 ~ 2016-12-30(Fri) 16:00 (GMT+8)","臺北市大安區復興南路2段235號; 王薀老師粉絲專頁","http://maps.google.com/maps?q=25.0261461,121.5436466&sll=25.0261461,121.5436466; https://www.facebook.com/teacherwang777/","Health"
"http://www.accupass.com/event/register/1611051000174948416160","免費講座 Are you ready? 成功轉職分享","2016-11-26(Sat) 16:00 ~ 2016-11-26(Sat) 17:00 (GMT+8)","台北市中山區復興北路92號6樓之2; 詳細講座資訊","http://maps.google.com/maps?q=25.0516604,121.5439076&sll=25.0516604,121.5439076; http://www.ebs-education.com/edcontent_d.php?lang=tw&tb=6&id=292","Other"
"http://www.accupass.com/event/register/1611210253519444787980","微境品創意手作體驗","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 15:30 (GMT+8)","台北市中山區龍江路223巷16-1號; www.microworld","http://maps.google.com/maps?q=25.0567585,121.54153259999998&sll=25.0567585,121.54153259999998; https://www.facebook.com/microworldtw/","Education"
"http://www.accupass.com/event/register/1610190823481756845948","製作屬於自己的WordPress網站_11月假日班04","","","",""
"http://www.accupass.com/event/register/1610190823481756845948","課程介紹; 具體可以學到; 適合參加的對象; 哪些網站也用Wordpress呢?; 人數上限; 課程大綱; 課程地點; 精彩回顧; 常見問題; 注意事項; 相關連結資訊","2016-11-26(Sat) 09:00 ~ 2016-11-27(Sun) 16:00 (GMT+8)","106台北市大安區泰順街40巷15之3號","http://maps.google.com/maps?q=25.0244344,121.53029590000006&sll=25.0244344,121.53029590000006","Education"
"http://www.accupass.com/event/register/1611210327341759247152","讓愛從槲寄生開始萌芽，甜蜜聖誕聯誼活動","2016-11-21(Mon) 12:00 ~ 2016-12-18(Sun) 18:00 (GMT+8)","台北市大安區忠孝東路四段178號11樓; 關於愛官網","http://maps.google.com/maps?q=25.0412749,121.55131860000006&sll=25.0412749,121.55131860000006; http://aboutlove.com.tw/","Other"
"http://www.accupass.com/event/register/1610250703081964276043","水落石出 品牌定位臆測與真相（台北場）","","","",""
"http://www.accupass.com/event/register/1610250703081964276043","精準定位 讓品牌真相水落石出","2016-11-24(Thu) 18:30 ~ 2016-11-24(Thu) 20:30 (GMT+8)","台北市新生南路一段50號七樓之六","http://maps.google.com/maps?q=25.0416169,121.532463&sll=25.0416169,121.532463","Education"
"http://www.accupass.com/event/register/1607271006391636360867","更快樂美感生活11月場《圓夢一賞》","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 17:00 (GMT+8)","台北市大安區建國南路一段177號 (TAF空總創新基地圖書館2樓)","http://maps.google.com/maps?q=25.0406559,121.53799200000005&sll=25.0406559,121.53799200000005","Arts"
"http://www.accupass.com/event/register/1609211003361228551845","【街遊 Hidden Taipei】 西門王的漲跌人生 》2016-11-26","","","",""
"http://www.accupass.com/event/register/1609211003361228551845","我們是 街遊 Hidden Taipei","2016-11-26(Sat) 10:00 ~ 2016-11-26(Sat) 12:00 (GMT+8)","台北市萬華區成都路12號; 街遊 Hidden Taipei","http://maps.google.com/maps?q=25.0423859,121.50709699999992&sll=25.0423859,121.50709699999992; http://www.hiddentaipei.org/","Travel"
"http://www.accupass.com/event/register/1610080941171112758930","理財小學堂~現金流遊戲（11/27號場)","2016-11-27(Sun) 13:30 ~ 2016-11-27(Sun) 16:30 (GMT+8)","中正紀念堂2號出口","http://maps.google.com/maps?q=25.032406,121.51824399999998&sll=25.032406,121.51824399999998","Education"
"http://www.accupass.com/event/register/1611150209009940172460","師大人文電影節 NTNU Humanist Film Festival","2016-11-22(Tue) 17:30 ~ 2016-12-29(Thu) 22:00 (GMT+8)","106台北市大安區和平東路一段162號","http://maps.google.com/maps?q=25.0259513,121.5274888&sll=25.0259513,121.5274888","Arts"
"http://www.accupass.com/event/register/1611160153442353536250","【每週三免費課程】11/23 九印身心健康公益活動(台北場)","2016-11-23(Wed) 19:30 ~ 2016-11-23(Wed) 21:00 (GMT+8)","台北市仁愛路一段17號4樓 青少年發展處 舞蹈教室(三)","http://maps.google.com/maps?q=25.0390103,121.52201330000004&sll=25.0390103,121.52201330000004","Health"
"http://www.accupass.com/event/register/1611090351331834267200","【Queenny葵米】珍珠茶飲 加盟招商說明會","2016-11-26(Sat) 14:00 ~ 2016-11-26(Sat) 16:00 (GMT+8)","台北市大安區信義路四段184號9樓","http://maps.google.com/maps?q=25.0330243,121.5513363&sll=25.0330243,121.5513363","Other"
"http://www.accupass.com/event/register/1611151214535361331520","11/27《可愛的我2：盲人星球》台北新書分享會──盲人作家帶您用心看見世界的美好！","2016-11-27(Sun) 14:00 ~ 2016-11-27(Sun) 16:00 (GMT+8)","台北市中正區重慶南路一段119號（金石堂城中店3F​）; ●立即線上購買《可愛的我2：盲人星球》","http://maps.google.com/maps?q=25.0397197,121.56587390000004&sll=25.0397197,121.56587390000004; http://www.pcstore.com.tw/elephantwhite/M26879244.htm","Arts"
"http://www.accupass.com/go/Debussy1122","11/22 德布西的香氣印象－心靈捕手","2016-11-22(Tue) 19:00 ~ 2016-11-22(Tue) 20:00 (GMT+8)","台北市大安區溫州街74巷3弄1號; http://blog.canjune.com.tw/","http://maps.google.com/maps?q=25.0194887,121.5321702&sll=25.0194887,121.5321702; http://blog.canjune.com.tw/","Education"
"http://www.accupass.com/go/ziweischool","紫微斗數免費入門班","2016-11-22(Tue) 09:30 ~ 2016-11-22(Tue) 11:30 (GMT+8)","台北市重慶南路一段95號3樓","http://maps.google.com/maps?q=25.043169,121.513369&sll=25.043169,121.513369","Education"
"http://www.accupass.com/go/d1126","【進階印花班】故事的剪影─剪紙印花餐墊 11/26 台北大稻埕場","2016-11-26(Sat) 13:00 ~ 2016-11-26(Sat) 16:30 (GMT+8)","台北市大同區民樂街28號","http://maps.google.com/maps?q=25.0563507,121.5107789&sll=25.0563507,121.5107789","Arts"
"http://www.accupass.com/event/register/1610300448121602274417","秋冬養身怎麼吃？健康又快樂","2016-11-22(Tue) 19:30 ~ 2016-11-22(Tue) 21:00 (GMT+8)","台北市大安區安和路一段78巷28號; http://www.terppa.org/2016/10/1122.html","http://maps.google.com/maps?q=25.0349993,121.55059060000008&sll=25.0349993,121.55059060000008; http://null/","Health"
"http://www.accupass.com/event/register/1610120950401869922157","eBay國際網路行銷品牌運作實作班","2016-11-26(Sat) 09:30 ~ 2016-11-26(Sat) 16:30 (GMT+8)","青創總會(台北市和平西路一段150號12樓)","http://maps.google.com/maps?q=25.0273353,121.51535749999994&sll=25.0273353,121.51535749999994","Education"
"http://www.accupass.com/event/register/1610060716378346938320","Blue Seeds 芙彤園​《手作天然香草精油面膜》講座","2016-11-23(Wed) 13:30 ~ 2016-11-23(Wed) 16:00 (GMT+8)","台北市大安區金華街142號","http://maps.google.com/maps?q=25.02979,121.52861499999996&sll=25.02979,121.52861499999996","Health"
"http://www.accupass.com/event/register/1610200307431895350139","專案經理人講堂：PMP國際管理力","2016-11-22(Tue) 19:00 ~ 2016-11-22(Tue) 20:30 (GMT+8)","台北市復興北路99號14F","http://maps.google.com/maps?q=25.052848,121.54435149999996&sll=25.052848,121.54435149999996","Education"
"http://www.accupass.com/event/register/1610170628396249549530","親子自助滑雪分享","2016-11-26(Sat) 19:00 ~ 2016-11-26(Sat) 21:00 (GMT+8)","台北市中正區信義路二段207號3樓","http://maps.google.com/maps?q=25.033915,121.53014699999994&sll=25.033915,121.53014699999994","Sports"
"http://www.accupass.com/event/register/1611050437491157414759","十一月台北綠色暢飲 November Green Drinks Taipei","2016-11-23(Wed) 19:30 ~ 2016-11-23(Wed) 22:00 (GMT+8)","No.26,Ln.131,Yanji St.,Daan Dist. Taipei, Taiwan","http://maps.google.com/maps?q=25.0427011,121.5549889&sll=25.0427011,121.5549889","Other"
"http://www.accupass.com/event/register/1610030732471721495263","摩天遊學免費說明會","2016-11-26(Sat) 14:00 ~ 2016-12-17(Sat) 17:00 (GMT+8)","台北市中正區重慶南路一段57號7樓之3","http://maps.google.com/maps?q=25.0446169,121.51338800000008&sll=25.0446169,121.51338800000008","Education"
"http://www.accupass.com/event/register/1611040517411693048750","11/26 (六)靈魂伴侶-讓女人從感動昇華為心動的秘密","2016-11-26(Sat) 18:00 ~ 2016-11-26(Sat) 20:00 (GMT+8)","台北市中山區長安東路二段246號9樓之12; 關係之鑰粉絲團","http://maps.google.com/maps?q=25.048143,121.54327839999996&sll=25.048143,121.54327839999996; https://www.facebook.com/therelationshipkeys/","Education"
